fighter_a,fighter_b,winner,method,fight_time,referee,weight_class,event,total_strike_landed_a,total_strike_landed_b,total_strike_missed_a,total_strike_missed_b,knockdowns_a,knockdowns_b,td_completed_a,td_completed_b,td_missed_a,td_missed_b,sub_att_a,sub_att_b,ctrl_time_minutes_a,ctrl_time_minutes_b,rounds
Brandon Moreno,Askar Askarov,1,Decision - Split,5:00,Dan Miragliotta,Flyweight Bout,UFC Fight Night: Rodriguez vs. Stephens,70.0,53.0,50.0,37.0,1.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,6.4,3.9833333329999996,3.0
Irene Aldana,Vanessa Melo,1,Decision - Unanimous,5:00,Fernando Salas Navarro,Women's Bantamweight Bout,UFC Fight Night: Rodriguez vs. Stephens,127.0,68.0,208.0,182.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.216666667,3.0
Martin Bravo,Steven Peterson,0,KO/TKO,1:31,Herb Dean,Featherweight Bout,UFC Fight Night: Rodriguez vs. Stephens,93.0,53.0,113.0,56.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.633333334,0.016666667,3.0
Jose Quinonez,Carlos Huachin,1,Decision - Unanimous,5:00,Dan Miragliotta,Bantamweight Bout,UFC Fight Night: Rodriguez vs. Stephens,71.0,37.0,59.0,84.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.216666667,0.0,3.0
Marco Polo Reyes,Kyle Nelson,0,KO/TKO,1:36,Jason Herzog,Featherweight Bout,UFC Fight Night: Rodriguez vs. Stephens,7.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.833333333,3.0
Ariane Carnelossi,Angela Hill,0,TKO - Doctor's Stoppage,1:56,Fernando Salas Navarro,Women's Strawweight Bout,UFC Fight Night: Rodriguez vs. Stephens,83.0,93.0,114.0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6333333329999999,0.9833333340000001,3.0
Sergio Pettis,Tyson Nam,1,Decision - Unanimous,5:00,Herb Dean,Flyweight Bout,UFC Fight Night: Rodriguez vs. Stephens,96.0,43.0,157.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.766666667,3.0
Vinicius Moreira,Paul Craig,0,Submission,3:19,Dan Miragliotta,Light Heavyweight Bout,UFC Fight Night: Rodriguez vs. Stephens,1.0,33.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.85,2.133333333,3.0
Sijara Eubanks,Bethe Correia,0,Decision - Unanimous,5:00,Jason Herzog,Women's Bantamweight Bout,UFC Fight Night: Rodriguez vs. Stephens,94.0,77.0,92.0,69.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.416666667,1.4,3.0
Claudio Puelles,Marcos Mariano,1,Decision - Unanimous,5:00,Fernando Salas Navarro,Lightweight Bout,UFC Fight Night: Rodriguez vs. Stephens,101.0,5.0,15.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,13.333333333,0.8,3.0
Donald Cerrone,Justin Gaethje,0,KO/TKO,4:18,Jerin Valel,Lightweight Bout,UFC Fight Night: Cowboy vs. Gaethje,17.0,40.0,35.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,5.0
Glover Teixeira,Nikita Krylov,1,Decision - Split,5:00,Yves Lavigne,Light Heavyweight Bout,UFC Fight Night: Cowboy vs. Gaethje,85.0,74.0,34.0,49.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,4.3666666670000005,4.65,3.0
Todd Duffee,Jeff Hughes,1,Could Not Continue,4:03,Kevin Dornan,Heavyweight Bout,UFC Fight Night: Cowboy vs. Gaethje,38.0,26.0,36.0,13.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.933333333,0.25,3.0
Michel Pereira,Tristan Connelly,0,Decision - Unanimous,5:00,Jason Herzog,Welterweight Bout,UFC Fight Night: Cowboy vs. Gaethje,56.0,151.0,51.0,71.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,1.0,3.05,5.716666667,3.0
Uriah Hall,Antonio Carlos Junior,1,Decision - Split,5:00,Jerin Valel,Middleweight Bout,UFC Fight Night: Cowboy vs. Gaethje,41.0,81.0,45.0,67.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.416666667,10.700000001,3.0
Misha Cirkunov,Jimmy Crute,1,Submission,3:38,Yves Lavigne,Light Heavyweight Bout,UFC Fight Night: Cowboy vs. Gaethje,22.0,28.0,7.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,0.733333333,3.0
Marcin Tybura,Augusto Sakai,0,KO/TKO,0:59,Jason Herzog,Heavyweight Bout,UFC Fight Night: Cowboy vs. Gaethje,6.0,15.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.0
Cole Smith,Miles Johns,0,Decision - Split,5:00,Jerin Valel,Bantamweight Bout,UFC Fight Night: Cowboy vs. Gaethje,26.0,63.0,49.0,41.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,8.516666666999999,2.8666666669999996,3.0
Brad Katona,Hunter Azure,0,Decision - Unanimous,5:00,John Cooper,Bantamweight Bout,UFC Fight Night: Cowboy vs. Gaethje,40.0,55.0,43.0,78.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,6.366666666,0.483333333,3.0
Chas Skelly,Jordan Griffin,1,Decision - Unanimous,5:00,Yves Lavigne,Featherweight Bout,UFC Fight Night: Cowboy vs. Gaethje,80.0,66.0,45.0,56.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,8.566666667,2.933333334,3.0
Louis Smolka,Ryan MacDonald,1,KO/TKO,4:43,John Cooper,Bantamweight Bout,UFC Fight Night: Cowboy vs. Gaethje,60.0,31.0,56.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.083333333,3.0
Kyle Prepolec,Austin Hubbard,0,Decision - Unanimous,5:00,Kevin Dornan,Lightweight Bout,UFC Fight Night: Cowboy vs. Gaethje,46.0,136.0,78.0,103.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.8,5.7,3.0
Khabib Nurmagomedov,Dustin Poirier,1,Submission,2:06,Marc Goddard,UFC Lightweight Title Bout,UFC 242: Khabib vs. Poirier,54.0,30.0,23.0,27.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,1.0,8.866666667,0.0,5.0
Edson Barboza,Paul Felder,0,Decision - Split,5:00,Herb Dean,Lightweight Bout,UFC 242: Khabib vs. Poirier,77.0,75.0,56.0,99.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.8166666660000002,2.05,3.0
Islam Makhachev,Davi Ramos,1,Decision - Unanimous,5:00,Peter Hickmott,Lightweight Bout,UFC 242: Khabib vs. Poirier,88.0,27.0,60.0,53.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.65,0.416666667,3.0
Curtis Blaydes,Shamil Abdurakhimov,1,KO/TKO,2:22,Marc Goddard,Heavyweight Bout,UFC 242: Khabib vs. Poirier,46.0,3.0,28.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.116666666,0.0,3.0
Mairbek Taisumov,Diego Ferreira,0,Decision - Unanimous,5:00,Herb Dean,Lightweight Bout,UFC 242: Khabib vs. Poirier,51.0,112.0,109.0,217.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.016666667,0.316666667,3.0
Joanne Wood,Andrea Lee,1,Decision - Split,5:00,Vjacheslav Kiselev,Women's Flyweight Bout,UFC 242: Khabib vs. Poirier,158.0,104.0,135.0,81.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.216666667,4.316666667,3.0
Zubaira Tukhugov,Lerone Murphy,1,Decision - Split,5:00,Herb Dean,Featherweight Bout,UFC 242: Khabib vs. Poirier,28.0,65.0,40.0,51.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.25,9.483333334000001,3.0
Liana Jojua,Sarah Moras,0,KO/TKO,2:26,Marc Goddard,Women's Bantamweight Bout,UFC 242: Khabib vs. Poirier,45.0,130.0,32.0,61.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.333333333,6.583333333000001,3.0
Ottman Azaitar,Teemu Packalen,1,KO/TKO,3:33,Peter Hickmott,Lightweight Bout,UFC 242: Khabib vs. Poirier,27.0,8.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.183333333,0.0,3.0
Belal Muhammad,Takashi Sato,1,Submission,1:55,Vjacheslav Kiselev,Welterweight Bout,UFC 242: Khabib vs. Poirier,78.0,34.0,70.0,61.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,2.516666666,0.633333333,3.0
Nordine Taleb,Muslim Salikhov,0,KO/TKO,4:26,Herb Dean,Welterweight Bout,UFC 242: Khabib vs. Poirier,6.0,10.0,20.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,3.0
Omari Akhmedov,Zak Cummings,1,Decision - Unanimous,5:00,,Middleweight Bout,UFC 242: Khabib vs. Poirier,47.0,24.0,59.0,52.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.6500000000000004,0.0,3.0
Don Madge,Fares Ziam,1,Decision - Unanimous,5:00,Peter Hickmott,Lightweight Bout,UFC 242: Khabib vs. Poirier,72.0,70.0,39.0,26.0,0.0,0.0,3.0,0.0,9.0,4.0,0.0,0.0,9.616666667,2.4333333340000003,3.0
Jessica Andrade,Zhang Weili,0,KO/TKO,0:42,Leon Roberts,UFC Women's Strawweight Title Bout,UFC Fight Night: Andrade vs. Zhang,4.0,29.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.016666667,5.0
Li Jingliang,Elizeu Zaleski dos Santos,1,KO/TKO,4:51,John Sharp,Welterweight Bout,UFC Fight Night: Andrade vs. Zhang,59.0,55.0,69.0,107.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.366666667,0.399999999,3.0
Kai Kara-France,Mark De La Rosa,1,Decision - Unanimous,5:00,Steve Perceval,Flyweight Bout,UFC Fight Night: Andrade vs. Zhang,93.0,63.0,102.0,135.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.333333333,1.2,3.0
Song Kenan,Derrick Krantz,1,Decision - Unanimous,5:00,John Sharp,Welterweight Bout,UFC Fight Night: Andrade vs. Zhang,61.0,52.0,70.0,53.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.6,5.6333333329999995,3.0
Wu Yanan,Mizuki,0,Decision - Split,5:00,Thomas Fan,Women's Flyweight Bout,UFC Fight Night: Andrade vs. Zhang,136.0,102.0,147.0,112.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.483333333,0.6000000000000001,3.0
JunYong Park,Anthony Hernandez,0,Submission,4:39,Steve Perceval,Middleweight Bout,UFC Fight Night: Andrade vs. Zhang,84.0,74.0,68.0,55.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.266666667,4.533333333,3.0
Sumudaerji,Andre Soukhamthath,1,Decision - Unanimous,5:00,Thomas Fan,Bantamweight Bout,UFC Fight Night: Andrade vs. Zhang,103.0,27.0,65.0,49.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.633333333,1.45,3.0
Da Woon Jung,Khadis Ibragimov,1,Submission,1:59,Leon Roberts,Light Heavyweight Bout,UFC Fight Night: Andrade vs. Zhang,86.0,95.0,109.0,80.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.083333333,3.1666666660000002,3.0
Damir Ismagulov,Thiago Moises,1,Decision - Unanimous,5:00,John Sharp,Lightweight Bout,UFC Fight Night: Andrade vs. Zhang,73.0,37.0,118.0,78.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.2666666659999999,0.4,3.0
Alatengheili,Batgerel Danaa,1,Decision - Unanimous,5:00,Steve Perceval,Bantamweight Bout,UFC Fight Night: Andrade vs. Zhang,63.0,119.0,70.0,150.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,2.85,0.1,3.0
Karol Rosa,Lara Procopio,1,Decision - Split,5:00,Thomas Fan,Women's Bantamweight Bout,UFC Fight Night: Andrade vs. Zhang,177.0,169.0,181.0,125.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.066666666,0.366666667,3.0
Daniel Cormier,Stipe Miocic,0,KO/TKO,4:09,Herb Dean,UFC Heavyweight Title Bout,UFC 241: Cormier vs. Miocic 2,230.0,120.0,87.0,96.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,3.016666667,1.483333333,5.0
Anthony Pettis,Nate Diaz,0,Decision - Unanimous,5:00,Mike Beltran,Welterweight Bout,UFC 241: Cormier vs. Miocic 2,86.0,205.0,67.0,101.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.816666667,5.966666666,3.0
Yoel Romero,Paulo Costa,0,Decision - Unanimous,5:00,Jason Herzog,Middleweight Bout,UFC 241: Cormier vs. Miocic 2,125.0,118.0,159.0,95.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.216666666,0.1,3.0
Gabriel Benitez,Sodiq Yusuff,0,KO/TKO,4:14,Herb Dean,Featherweight Bout,UFC 241: Cormier vs. Miocic 2,24.0,34.0,48.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,3.0
Derek Brunson,Ian Heinisch,1,Decision - Unanimous,5:00,Mike Beltran,Middleweight Bout,UFC 241: Cormier vs. Miocic 2,102.0,65.0,105.0,85.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0,0.0,2.1999999999999997,0.0,3.0
Devonte Smith,Khama Worthy,0,KO/TKO,4:15,Jason Herzog,Lightweight Bout,UFC 241: Cormier vs. Miocic 2,15.0,21.0,12.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,3.0
Raphael Assuncao,Cory Sandhagen,0,Decision - Unanimous,5:00,Frank Trigg,Bantamweight Bout,UFC 241: Cormier vs. Miocic 2,65.0,78.0,38.0,57.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,2.1833333340000003,3.766666666,3.0
Christos Giagos,Drakkar Klose,0,Decision - Unanimous,5:00,George Allen,Lightweight Bout,UFC 241: Cormier vs. Miocic 2,113.0,159.0,73.0,64.0,0.0,0.0,2.0,2.0,3.0,5.0,1.0,0.0,3.316666667,3.716666667,3.0
Manny Bermudez,Casey Kenney,0,Decision - Unanimous,5:00,Frank Trigg,Catch Weight Bout,UFC 241: Cormier vs. Miocic 2,59.0,56.0,24.0,29.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,6.166666667,5.283333333,3.0
Hannah Cifers,Jodie Esquibel,1,Decision - Unanimous,5:00,Jason Herzog,Women's Strawweight Bout,UFC 241: Cormier vs. Miocic 2,112.0,69.0,95.0,88.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.183333334,3.25,3.0
Kyung Ho Kang,Brandon Davis,1,Decision - Split,5:00,George Allen,Bantamweight Bout,UFC 241: Cormier vs. Miocic 2,120.0,114.0,60.0,117.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,6.350000001,0.4,3.0
Sabina Mazo,Shana Dobson,1,Decision - Unanimous,5:00,Frank Trigg,Women's Flyweight Bout,UFC 241: Cormier vs. Miocic 2,170.0,102.0,80.0,74.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.816666666,0.08333333300000001,3.0
Valentina Shevchenko,Liz Carmouche,1,Decision - Unanimous,5:00,Keith Peterson,UFC Women's Flyweight Title Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,84.0,130.0,75.0,54.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.833333333,3.283333333,5.0
Vicente Luque,Mike Perry,1,Decision - Split,5:00,Eduardo Herdy,Welterweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,85.0,116.0,95.0,88.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.333333333,3.0
Eduardo Garagorri,Humberto Bandenay,1,Decision - Unanimous,5:00,Osiris Maia,Featherweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,69.0,59.0,51.0,39.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,2.150000001,3.55,3.0
Volkan Oezdemir,Ilir Latifi,1,KO/TKO,4:31,Keith Peterson,Light Heavyweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,92.0,20.0,74.0,42.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.416666667,1.1,3.0
Rodolfo Vieira,Oskar Piechota,1,Submission,4:26,Osiris Maia,Middleweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,37.0,51.0,25.0,25.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,5.5,0.0,3.0
Enrique Barzola,Bobby Moffett,1,Decision - Split,5:00,Fernando Portella,Featherweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,88.0,98.0,156.0,149.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.65,0.4,3.0
Gilbert Burns,Aleksei Kunchenko,1,Decision - Unanimous,5:00,Keith Peterson,Welterweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,63.0,115.0,44.0,57.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,6.966666667,0.46666666700000003,3.0
Ciryl Gane,Raphael Pessoa,1,Submission,4:12,Eduardo Herdy,Heavyweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,20.0,9.0,8.0,34.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.55,0.016666667,3.0
Tecia Pennington,Marina Rodriguez,0,Decision - Unanimous,5:00,Fernando Portella,Women's Strawweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,58.0,98.0,68.0,88.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,1.466666667,2.4000000000000004,3.0
Rogerio Bontorin,Raulian Paiva,1,TKO - Doctor's Stoppage,2:56,Osiris Maia,Flyweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,8.0,7.0,8.0,12.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.316666667,0.0,3.0
Geraldo de Freitas,Chris Gutierrez,0,Decision - Split,5:00,Eduardo Herdy,Bantamweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,57.0,49.0,77.0,38.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,2.133333333,2.933333333,3.0
Kazula Vargas,Alex Da Silva,0,Decision - Unanimous,5:00,Fernando Portella,Lightweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,59.0,88.0,33.0,42.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.3,12.016666666999999,3.0
Veronica Hardy,Polyana Viana,1,Submission,1:09,Keith Peterson,Women's Flyweight Bout,UFC Fight Night: Shevchenko vs. Carmouche 2,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.066666667,0.716666667,3.0
Colby Covington,Robbie Lawler,1,Decision - Unanimous,5:00,Keith Peterson,Welterweight Bout,UFC Fight Night: Covington vs. Lawler,201.0,101.0,340.0,162.0,0.0,0.0,10.0,0.0,8.0,1.0,0.0,0.0,8.716666667,0.15,5.0
Jim Miller,Clay Guida,1,Submission,0:58,Herb Dean,Lightweight Bout,UFC Fight Night: Covington vs. Lawler,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.183333333,3.0
Joaquim Silva,Nasrat Haqparast,0,KO/TKO,0:36,Keith Peterson,Lightweight Bout,UFC Fight Night: Covington vs. Lawler,15.0,21.0,41.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.0
Trevin Giles,Gerald Meerschaert,0,Submission,1:49,Herb Dean,Middleweight Bout,UFC Fight Night: Covington vs. Lawler,27.0,31.0,11.0,24.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4.266666666,5.5,3.0
Scott Holtzman,Dong Hyun Ma,1,TKO - Doctor's Stoppage,5:00,Gasper Oliver,Lightweight Bout,UFC Fight Night: Covington vs. Lawler,55.0,20.0,53.0,42.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.9,0.583333333,3.0
Darko Stosic,Kennedy Nzechukwu,0,Decision - Unanimous,5:00,Gary Copeland,Light Heavyweight Bout,UFC Fight Night: Covington vs. Lawler,63.0,50.0,74.0,73.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,2.15,0.0,3.0
Mickey Gall,Salim Touahri,1,Decision - Unanimous,5:00,Gary Copeland,Welterweight Bout,UFC Fight Night: Covington vs. Lawler,66.0,65.0,70.0,53.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,5.016666667,1.7333333340000001,3.0
Antonina Shevchenko,Lucie Pudilova,1,Submission,1:20,Liam Kerrigan,Women's Flyweight Bout,UFC Fight Night: Covington vs. Lawler,36.0,12.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.9000000000000001,2.283333333,3.0
Jordan Espinosa,Matt Schnell,0,Submission,1:23,Gasper Oliver,Flyweight Bout,UFC Fight Night: Covington vs. Lawler,5.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.416666667,0.0,3.0
Lauren Murphy,Mara Romero Borella,1,KO/TKO,1:46,Liam Kerrigan,Women's Flyweight Bout,UFC Fight Night: Covington vs. Lawler,35.0,35.0,109.0,52.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.266666666,0.766666667,3.0
Claudio Silva,Cole Williams,1,Submission,2:35,Gary Copeland,Welterweight Bout,UFC Fight Night: Covington vs. Lawler,32.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4,0.0,3.0
Miranda Granger,Hannah Goldy,1,Decision - Unanimous,5:00,Herb Dean,Women's Flyweight Bout,UFC Fight Night: Covington vs. Lawler,77.0,58.0,85.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,1.499999999,3.0
Max Holloway,Frankie Edgar,1,Decision - Unanimous,5:00,Herb Dean,UFC Featherweight Title Bout,UFC 240: Holloway vs. Edgar,131.0,104.0,199.0,187.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.2833333329999999,5.0
Cristiane Justino,Felicia Spencer,1,Decision - Unanimous,5:00,Yves Lavigne,Women's Featherweight Bout,UFC 240: Holloway vs. Edgar,138.0,64.0,96.0,51.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.866666667,3.566666667,3.0
Geoff Neal,Niko Price,1,KO/TKO,2:39,Dan Miragliotta,Welterweight Bout,UFC 240: Holloway vs. Edgar,53.0,42.0,20.0,37.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,3.6166666669999996,0.8999999999999999,3.0
Olivier Aubin-Mercier,Arman Tsarukyan,0,Decision - Unanimous,5:00,Marc Goddard,Lightweight Bout,UFC 240: Holloway vs. Edgar,36.0,110.0,25.0,64.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,1.016666667,7.8833333340000005,3.0
Marc-Andre Barriault,Krzysztof Jotko,0,Decision - Split,5:00,Herb Dean,Middleweight Bout,UFC 240: Holloway vs. Edgar,62.0,98.0,40.0,83.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,2.266666666,4.816666666,3.0
Alexis Davis,Viviane Araujo,0,Decision - Unanimous,5:00,Yves Lavigne,Women's Flyweight Bout,UFC 240: Holloway vs. Edgar,134.0,79.0,79.0,83.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.766666667,1.0,3.0
Hakeem Dawodu,Yoshinori Horie,1,KO/TKO,4:09,Kyle Cardinal,Featherweight Bout,UFC 240: Holloway vs. Edgar,89.0,41.0,77.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.316666667,0.033333333,3.0
Gavin Tucker,SeungWoo Choi,1,Submission,3:17,Marc Goddard,Featherweight Bout,UFC 240: Holloway vs. Edgar,49.0,42.0,28.0,74.0,0.0,0.0,5.0,2.0,8.0,0.0,2.0,0.0,6.083333333,0.816666667,3.0
Alexandre Pantoja,Deiveson Figueiredo,0,Decision - Unanimous,5:00,Dan Miragliotta,Flyweight Bout,UFC 240: Holloway vs. Edgar,68.0,71.0,92.0,46.0,0.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0,1.2333333340000001,1.866666667,3.0
Gillian Robertson,Sarah Frota,1,KO/TKO,4:13,Kyle Cardinal,Women's Flyweight Bout,UFC 240: Holloway vs. Edgar,51.0,33.0,13.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.866666667,0.0,3.0
Erik Koch,Kyle Stewart,1,Decision - Unanimous,5:00,Marc Goddard,Welterweight Bout,UFC 240: Holloway vs. Edgar,67.0,68.0,32.0,51.0,0.0,0.0,4.0,0.0,7.0,8.0,0.0,0.0,9.0,2.25,3.0
Rafael Dos Anjos,Leon Edwards,0,Decision - Unanimous,5:00,Dan Miragliotta,Welterweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,129.0,107.0,90.0,119.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,2.383333334,6.466666666,5.0
Aleksei Oleinik,Walt Harris,0,KO/TKO,0:12,Jacob Montalvo,Heavyweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,1.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666667,3.0
Greg Hardy,Juan Adams,1,KO/TKO,0:45,Dan Miragliotta,Heavyweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,36.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.283333333,0.0,3.0
James Vick,Dan Hooker,0,KO/TKO,2:33,Kerry Hatley,Lightweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,7.0,22.0,16.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.0
Alexander Hernandez,Francisco Trinaldo,1,Decision - Unanimous,5:00,Frank Collazo,Lightweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,26.0,28.0,66.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333333,0.0,3.0
Andrei Arlovski,Ben Rothwell,1,Decision - Unanimous,5:00,Kerry Hatley,Heavyweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,160.0,75.0,112.0,108.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8500000000000001,2.233333333,3.0
Alex Caceres,Steven Peterson,1,Decision - Unanimous,5:00,Dan Miragliotta,Featherweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,95.0,87.0,103.0,154.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.6333333330000004,3.0
Raquel Pennington,Irene Aldana,1,Decision - Split,5:00,Frank Collazo,Women's Bantamweight Bout,UFC Fight Night: Dos Anjos vs. Edwards,86.0,75.0,95.0,133.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.466666667,0.033333333,3.0
